timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,anomaly_flag
2026-02-12 02:50:34.227586,1,47.55,44.71,106.49,357.49,0
2026-02-12 02:50:35.227586,5,56.31,66.87,117.72,315.25,0
2026-02-12 02:50:36.227586,1,35.28,53.34,68.54,303.36,0
2026-02-12 02:50:37.227586,3,94.53,89.1,364.29,806.11,1
2026-02-12 02:50:38.227586,3,42.73,58.52,148.42,345.15,0
2026-02-12 02:50:39.227586,3,48.84,55.44,96.72,334.01,0
2026-02-12 02:50:40.227586,3,50.91,58.24,78.3,288.47,0
2026-02-12 02:50:41.227586,5,28.9,74.23,106.78,239.77,0
2026-02-12 02:50:42.227586,2,88.24,89.54,317.74,1069.42,1
2026-02-12 02:50:43.227586,2,60.08,67.02,97.05,332.02,0
2026-02-12 02:50:44.227586,2,45.45,51.15,81.87,333.71,0
2026-02-12 02:50:45.227586,5,47.8,60.05,108.7,309.27,0
2026-02-12 02:50:46.227586,4,34.24,59.39,99.73,326.25,0
2026-02-12 02:50:47.227586,3,71.88,52.0,129.78,225.86,0
2026-02-12 02:50:48.227586,5,57.33,55.06,89.46,347.87,0
2026-02-12 02:50:49.227586,4,59.02,56.45,97.51,278.58,0
2026-02-12 02:50:50.227586,3,50.62,57.29,110.76,307.87,0
2026-02-12 02:50:51.227586,4,50.68,55.57,106.66,243.95,0
2026-02-12 02:50:52.227586,2,52.0,67.06,133.99,320.98,0
2026-02-12 02:50:53.227586,1,47.74,63.25,138.66,262.67,0
2026-02-12 02:50:54.227586,5,63.57,72.52,141.96,312.24,0
2026-02-12 02:50:55.227586,4,45.62,49.03,118.13,325.45,0
2026-02-12 02:50:56.227586,1,38.35,69.32,102.36,303.81,0
2026-02-12 02:50:57.227586,5,45.22,59.99,84.17,244.55,0
2026-02-12 02:50:58.227586,3,40.86,65.69,96.16,370.5,0
2026-02-12 02:50:59.227586,4,46.8,63.4,110.23,270.91,0
2026-02-12 02:51:00.227586,5,46.49,69.08,107.65,317.31,0
2026-02-12 02:51:01.227586,2,47.79,46.37,102.34,316.28,0
2026-02-12 02:51:02.227586,4,49.58,65.46,69.35,195.31,0
2026-02-12 02:51:03.227586,3,99.68,91.86,488.31,1193.08,1
2026-02-12 02:51:04.227586,1,53.2,65.76,96.89,284.84,0
2026-02-12 02:51:05.227586,2,50.63,50.85,103.08,407.74,0
2026-02-12 02:51:06.227586,5,41.63,80.25,93.68,210.56,0
2026-02-12 02:51:07.227586,4,41.49,61.19,81.59,319.01,0
2026-02-12 02:51:08.227586,3,49.96,65.69,85.39,294.3,0
2026-02-12 02:51:09.227586,4,34.42,68.08,118.47,347.43,0
2026-02-12 02:51:10.227586,3,51.52,59.82,93.26,302.61,0
2026-02-12 02:51:11.227586,3,49.47,62.24,121.98,321.56,0
2026-02-12 02:51:12.227586,5,62.5,62.96,98.34,396.81,0
2026-02-12 02:51:13.227586,4,44.71,66.06,109.24,261.8,0
2026-02-12 02:51:14.227586,3,48.12,72.09,120.72,212.77,0
2026-02-12 02:51:15.227586,2,93.04,92.52,316.92,1040.56,1
2026-02-12 02:51:16.227586,2,63.74,59.8,109.79,409.89,0
2026-02-12 02:51:17.227586,3,50.04,59.15,133.97,344.68,0
2026-02-12 02:51:18.227586,2,44.78,79.4,101.38,364.11,0
2026-02-12 02:51:19.227586,5,40.39,57.0,106.78,330.49,0
2026-02-12 02:51:20.227586,3,50.5,65.38,113.12,371.42,0
2026-02-12 02:51:21.227586,3,50.89,54.15,102.77,298.93,0
2026-02-12 02:51:22.227586,4,31.05,65.91,120.84,282.81,0
2026-02-12 02:51:23.227586,5,60.82,71.56,113.77,341.94,0
2026-02-12 02:51:24.227586,3,51.96,67.05,74.44,225.32,0
2026-02-12 02:51:25.227586,4,54.95,54.53,117.44,343.42,0
2026-02-12 02:51:26.227586,2,49.18,54.36,86.44,207.3,0
2026-02-12 02:51:27.227586,4,56.31,70.71,114.97,243.12,0
2026-02-12 02:51:28.227586,5,53.94,50.53,109.67,248.88,0
2026-02-12 02:51:29.227586,5,51.29,58.68,90.31,369.35,0
2026-02-12 02:51:30.227586,5,43.79,60.11,75.04,251.74,0
2026-02-12 02:51:31.227586,2,51.8,53.63,127.08,366.1,0
2026-02-12 02:51:32.227586,4,44.13,66.8,83.49,288.71,0
2026-02-12 02:51:33.227586,1,33.52,54.58,93.1,345.08,0
2026-02-12 02:51:34.227586,3,25.71,58.92,82.31,265.15,0
2026-02-12 02:51:35.227586,1,59.36,63.51,120.8,394.79,0
2026-02-12 02:51:36.227586,3,35.43,48.45,95.39,253.91,0
2026-02-12 02:51:37.227586,5,40.57,64.42,99.28,365.88,0
2026-02-12 02:51:38.227586,1,61.58,55.87,109.54,286.68,0
2026-02-12 02:51:39.227586,2,27.72,72.59,103.61,243.75,0
2026-02-12 02:51:40.227586,3,52.91,72.79,91.11,283.25,0
2026-02-12 02:51:41.227586,4,60.44,50.35,66.57,448.92,0
2026-02-12 02:51:42.227586,1,49.13,63.5,134.86,256.27,0
2026-02-12 02:51:43.227586,1,34.77,62.31,117.07,314.18,0
2026-02-12 02:51:44.227586,5,36.63,56.42,127.8,298.18,0
2026-02-12 02:51:45.227586,3,57.16,53.43,75.27,288.71,0
2026-02-12 02:51:46.227586,2,68.51,67.65,109.29,391.72,0
2026-02-12 02:51:47.227586,4,52.75,49.73,98.85,345.54,0
2026-02-12 02:51:48.227586,1,48.17,68.76,57.37,296.24,0
2026-02-12 02:51:49.227586,5,36.66,51.12,105.25,244.18,0
2026-02-12 02:51:50.227586,5,48.52,64.2,99.6,288.12,0
2026-02-12 02:51:51.227586,3,54.28,53.46,97.31,254.86,0
2026-02-12 02:51:52.227586,3,50.58,56.54,88.24,292.59,0
2026-02-12 02:51:53.227586,3,44.07,62.05,86.63,371.08,0
2026-02-12 02:51:54.227586,4,56.8,61.92,86.32,322.45,0
2026-02-12 02:51:55.227586,5,43.32,63.95,106.22,312.65,0
2026-02-12 02:51:56.227586,3,34.2,45.5,107.59,315.35,0
2026-02-12 02:51:57.227586,1,49.72,52.25,157.63,263.35,0
2026-02-12 02:51:58.227586,5,47.85,70.08,82.8,402.01,0
2026-02-12 02:51:59.227586,4,30.02,57.2,152.85,332.45,0
2026-02-12 02:52:00.227586,5,48.43,67.07,81.72,356.12,0
2026-02-12 02:52:01.227586,1,60.16,55.31,122.44,332.95,0
2026-02-12 02:52:02.227586,2,52.71,73.37,94.12,200.15,0
2026-02-12 02:52:03.227586,3,54.46,54.74,87.42,411.27,0
2026-02-12 02:52:04.227586,5,47.82,54.11,86.23,306.84,0
2026-02-12 02:52:05.227586,2,52.34,49.82,90.08,343.26,0
2026-02-12 02:52:06.227586,5,42.9,77.42,137.79,269.27,0
2026-02-12 02:52:07.227586,1,43.0,53.52,95.4,370.68,0
2026-02-12 02:52:08.227586,4,48.9,61.89,58.4,328.01,0
2026-02-12 02:52:09.227586,1,53.14,60.32,110.65,217.93,0
2026-02-12 02:52:10.227586,4,42.73,50.69,148.43,323.1,0
2026-02-12 02:52:11.227586,3,52.5,65.85,139.13,167.73,0
2026-02-12 02:52:12.227586,4,29.39,67.74,144.65,281.38,0
2026-02-12 02:52:13.227586,2,52.31,54.12,92.77,321.65,0
2026-02-12 02:52:14.227586,4,57.23,57.35,86.45,242.0,0
2026-02-12 02:52:15.227586,2,27.63,74.04,113.34,314.59,0
2026-02-12 02:52:16.227586,3,42.43,56.14,84.77,391.77,0
2026-02-12 02:52:17.227586,4,45.17,57.36,101.82,201.96,0
2026-02-12 02:52:18.227586,4,67.67,58.68,121.45,271.48,0
2026-02-12 02:52:19.227586,4,40.75,66.46,84.93,237.31,0
2026-02-12 02:52:20.227586,2,64.87,57.54,101.52,268.92,0
2026-02-12 02:52:21.227586,2,47.21,54.32,127.79,298.35,0
2026-02-12 02:52:22.227586,1,72.19,64.73,87.75,342.96,0
2026-02-12 02:52:23.227586,5,43.06,60.81,131.45,164.41,0
2026-02-12 02:52:24.227586,2,46.98,55.51,92.13,343.43,0
2026-02-12 02:52:25.227586,3,32.32,49.36,71.37,330.93,0
2026-02-12 02:52:26.227586,4,47.92,65.26,124.58,315.84,0
2026-02-12 02:52:27.227586,5,39.75,71.72,82.79,273.8,0
2026-02-12 02:52:28.227586,3,49.8,53.9,96.36,353.24,0
2026-02-12 02:52:29.227586,2,45.1,58.9,98.21,401.37,0
2026-02-12 02:52:30.227586,2,48.36,65.37,65.69,281.01,0
2026-02-12 02:52:31.227586,4,45.44,67.84,98.5,285.25,0
2026-02-12 02:52:32.227586,5,50.99,76.88,133.46,329.01,0
2026-02-12 02:52:33.227586,3,57.85,54.44,76.37,307.13,0
2026-02-12 02:52:34.227586,3,38.44,60.72,67.76,272.5,0
2026-02-12 02:52:35.227586,4,42.72,57.95,135.31,261.14,0
2026-02-12 02:52:36.227586,1,56.67,52.73,93.19,338.44,0
2026-02-12 02:52:37.227586,3,66.85,59.63,121.77,237.32,0
2026-02-12 02:52:38.227586,2,59.26,66.25,59.24,281.74,0
2026-02-12 02:52:39.227586,5,35.39,40.72,103.67,271.98,0
2026-02-12 02:52:40.227586,3,58.05,64.53,78.43,326.15,0
2026-02-12 02:52:41.227586,2,60.9,65.38,107.25,275.69,0
2026-02-12 02:52:42.227586,4,44.92,69.62,110.5,311.67,0
2026-02-12 02:52:43.227586,2,45.53,56.29,96.08,328.54,0
2026-02-12 02:52:44.227586,4,36.59,54.27,99.75,295.66,0
2026-02-12 02:52:45.227586,5,63.3,62.16,111.29,311.23,0
2026-02-12 02:52:46.227586,2,52.43,58.4,100.37,330.28,0
2026-02-12 02:52:47.227586,4,34.77,55.51,78.96,298.02,0
2026-02-12 02:52:48.227586,1,40.85,44.57,79.97,346.39,0
2026-02-12 02:52:49.227586,2,55.47,70.37,94.04,329.81,0
2026-02-12 02:52:50.227586,5,56.4,66.18,107.31,328.14,0
2026-02-12 02:52:51.227586,4,47.07,58.18,110.38,259.6,0
2026-02-12 02:52:52.227586,2,50.2,70.55,136.63,389.28,0
2026-02-12 02:52:53.227586,4,94.08,90.02,370.95,1086.21,1
2026-02-12 02:52:54.227586,1,58.55,69.6,107.83,279.39,0
2026-02-12 02:52:55.227586,3,58.65,56.75,83.91,264.33,0
2026-02-12 02:52:56.227586,1,39.85,81.43,87.2,273.05,0
2026-02-12 02:52:57.227586,1,31.35,57.95,92.23,299.52,0
2026-02-12 02:52:58.227586,5,41.35,53.05,118.01,237.61,0
2026-02-12 02:52:59.227586,4,51.69,54.03,84.26,262.41,0
2026-02-12 02:53:00.227586,2,51.62,50.55,109.39,282.64,0
2026-02-12 02:53:01.227586,2,44.48,60.56,106.64,350.16,0
2026-02-12 02:53:02.227586,3,48.44,70.63,113.02,266.44,0
2026-02-12 02:53:03.227586,5,48.35,71.07,92.77,333.0,0
2026-02-12 02:53:04.227586,3,49.77,58.86,143.23,266.32,0
2026-02-12 02:53:05.227586,5,37.94,61.67,45.3,342.28,0
2026-02-12 02:53:06.227586,5,31.16,66.78,82.59,387.61,0
2026-02-12 02:53:07.227586,3,40.12,31.64,112.42,331.26,0
2026-02-12 02:53:08.227586,3,59.45,57.58,121.44,313.98,0
2026-02-12 02:53:09.227586,3,41.87,73.07,123.46,284.23,0
2026-02-12 02:53:10.227586,2,25.91,63.59,81.02,315.29,0
2026-02-12 02:53:11.227586,2,53.18,61.93,98.45,242.76,0
2026-02-12 02:53:12.227586,3,42.89,42.28,79.23,286.65,0
2026-02-12 02:53:13.227586,4,50.47,48.27,60.36,287.39,0
2026-02-12 02:53:14.227586,1,40.51,68.63,103.61,327.16,0
2026-02-12 02:53:15.227586,1,64.84,59.38,89.05,300.07,0
2026-02-12 02:53:16.227586,4,40.99,59.25,110.73,319.05,0
2026-02-12 02:53:17.227586,4,50.88,64.41,80.97,303.63,0
2026-02-12 02:53:18.227586,3,40.2,61.32,103.73,247.45,0
2026-02-12 02:53:19.227586,3,47.89,64.54,101.23,323.42,0
2026-02-12 02:53:20.227586,2,42.91,74.05,127.1,366.23,0
2026-02-12 02:53:21.227586,1,52.75,65.04,104.91,334.89,0
2026-02-12 02:53:22.227586,5,38.41,70.09,95.12,243.3,0
2026-02-12 02:53:23.227586,4,50.81,56.43,110.18,221.99,0
2026-02-12 02:53:24.227586,1,45.68,63.42,112.05,230.69,0
2026-02-12 02:53:25.227586,2,85.78,87.33,429.11,992.01,1
2026-02-12 02:53:26.227586,4,57.68,49.9,122.02,240.12,0
2026-02-12 02:53:27.227586,3,45.72,75.16,69.64,302.84,0
2026-02-12 02:53:28.227586,5,42.71,62.46,95.71,267.96,0
2026-02-12 02:53:29.227586,2,33.86,51.45,136.42,353.31,0
2026-02-12 02:53:30.227586,5,58.28,56.35,94.15,276.45,0
2026-02-12 02:53:31.227586,4,56.06,54.65,90.44,294.25,0
2026-02-12 02:53:32.227586,1,42.53,60.77,62.57,246.65,0
2026-02-12 02:53:33.227586,5,50.08,68.92,153.93,339.47,0
2026-02-12 02:53:34.227586,4,54.69,68.3,115.37,266.27,0
2026-02-12 02:53:35.227586,4,68.72,64.78,113.93,291.89,0
2026-02-12 02:53:36.227586,4,61.65,65.21,103.38,298.98,0
2026-02-12 02:53:37.227586,5,29.09,57.21,126.73,319.16,0
2026-02-12 02:53:38.227586,4,31.56,64.68,132.56,324.29,0
2026-02-12 02:53:39.227586,1,43.82,65.02,112.26,329.7,0
2026-02-12 02:53:40.227586,4,49.18,55.55,77.88,279.46,0
2026-02-12 02:53:41.227586,5,59.79,66.19,118.55,310.94,0
2026-02-12 02:53:42.227586,3,58.15,54.97,110.67,365.34,0
2026-02-12 02:53:43.227586,5,65.61,54.36,103.24,359.44,0
2026-02-12 02:53:44.227586,4,28.24,65.84,108.33,262.47,0
2026-02-12 02:53:45.227586,1,55.04,61.35,79.11,253.18,0
2026-02-12 02:53:46.227586,1,51.26,59.37,117.27,315.16,0
2026-02-12 02:53:47.227586,5,45.54,84.54,111.24,318.69,0
2026-02-12 02:53:48.227586,2,44.86,66.36,128.37,311.71,0
2026-02-12 02:53:49.227586,2,51.92,47.51,110.8,296.59,0
2026-02-12 02:53:50.227586,2,45.96,62.41,75.46,314.67,0
2026-02-12 02:53:51.227586,2,31.22,56.21,127.05,296.2,0
2026-02-12 02:53:52.227586,3,50.04,60.78,121.24,281.93,0
2026-02-12 02:53:53.227586,2,47.92,52.07,109.8,233.22,0
2026-02-12 02:53:54.227586,1,60.4,69.9,86.06,345.75,0
2026-02-12 02:53:55.227586,5,45.39,48.97,100.45,324.6,0
2026-02-12 02:53:56.227586,1,97.63,97.4,412.49,844.82,1
2026-02-12 02:53:57.227586,4,41.61,51.29,80.14,304.59,0
2026-02-12 02:53:58.227586,2,50.55,62.91,69.67,302.27,0
2026-02-12 02:53:59.227586,2,57.22,54.98,118.69,298.06,0
2026-02-12 02:54:00.227586,3,52.7,76.48,102.43,284.53,0
2026-02-12 02:54:01.227586,5,55.27,40.74,131.6,289.09,0
2026-02-12 02:54:02.227586,5,23.99,55.94,60.84,324.64,0
2026-02-12 02:54:03.227586,1,52.88,69.49,78.96,250.41,0
2026-02-12 02:54:04.227586,4,65.21,64.88,86.61,274.61,0
2026-02-12 02:54:05.227586,1,26.65,66.77,104.2,264.22,0
2026-02-12 02:54:06.227586,3,68.72,67.53,111.63,277.06,0
2026-02-12 02:54:07.227586,1,70.22,73.78,87.03,380.84,0
2026-02-12 02:54:08.227586,1,47.27,67.43,116.79,301.52,0
2026-02-12 02:54:09.227586,5,53.84,69.35,111.3,402.53,0
2026-02-12 02:54:10.227586,5,38.66,38.14,86.9,276.98,0
2026-02-12 02:54:11.227586,4,61.55,73.1,101.38,346.71,0
2026-02-12 02:54:12.227586,4,52.81,62.76,139.25,280.01,0
2026-02-12 02:54:13.227586,5,90.98,85.96,345.47,1059.0,1
2026-02-12 02:54:14.227586,5,43.65,58.29,96.81,309.04,0
2026-02-12 02:54:15.227586,2,63.47,61.72,91.44,278.99,0
2026-02-12 02:54:16.227586,4,95.44,89.1,374.96,1003.44,1
2026-02-12 02:54:17.227586,3,41.07,61.27,80.26,311.79,0
2026-02-12 02:54:18.227586,3,40.24,54.14,112.59,245.64,0
2026-02-12 02:54:19.227586,2,45.83,74.34,119.54,271.86,0
2026-02-12 02:54:20.227586,5,47.09,63.26,105.83,248.53,0
2026-02-12 02:54:21.227586,1,48.58,59.44,107.8,303.15,0
2026-02-12 02:54:22.227586,1,58.29,65.17,96.83,290.3,0
2026-02-12 02:54:23.227586,2,48.08,65.91,101.02,344.5,0
2026-02-12 02:54:24.227586,4,76.51,77.02,108.94,334.19,0
2026-02-12 02:54:25.227586,2,57.35,64.42,114.87,357.4,0
2026-02-12 02:54:26.227586,2,54.92,61.62,128.0,333.8,0
2026-02-12 02:54:27.227586,4,58.73,63.22,78.91,432.75,0
2026-02-12 02:54:28.227586,4,51.45,60.2,116.06,259.82,0
2026-02-12 02:54:29.227586,3,52.91,71.36,105.65,375.87,0
2026-02-12 02:54:30.227586,5,42.61,59.66,105.64,242.83,0
2026-02-12 02:54:31.227586,1,53.8,53.48,81.07,339.4,0
2026-02-12 02:54:32.227586,1,65.75,56.46,127.07,294.3,0
2026-02-12 02:54:33.227586,5,43.97,53.19,74.59,300.35,0
2026-02-12 02:54:34.227586,5,50.64,66.67,107.17,215.81,0
2026-02-12 02:54:35.227586,2,61.1,60.52,72.99,260.33,0
2026-02-12 02:54:36.227586,3,53.91,64.71,125.0,334.8,0
2026-02-12 02:54:37.227586,1,58.4,64.91,67.01,416.43,0
2026-02-12 02:54:38.227586,3,52.62,66.94,97.99,339.36,0
2026-02-12 02:54:39.227586,5,53.95,54.77,85.56,269.26,0
2026-02-12 02:54:40.227586,5,52.11,72.49,121.14,344.55,0
2026-02-12 02:54:41.227586,4,44.17,59.04,110.21,407.0,0
2026-02-12 02:54:42.227586,4,50.56,56.93,92.57,341.18,0
2026-02-12 02:54:43.227586,1,68.99,65.63,102.44,217.65,0
2026-02-12 02:54:44.227586,1,58.31,51.77,132.31,361.13,0
2026-02-12 02:54:45.227586,4,47.37,62.95,72.19,303.77,0
2026-02-12 02:54:46.227586,2,46.71,69.53,81.47,298.73,0
2026-02-12 02:54:47.227586,5,52.25,52.73,79.41,355.64,0
2026-02-12 02:54:48.227586,3,40.74,65.53,110.92,349.3,0
2026-02-12 02:54:49.227586,1,51.62,59.71,64.34,315.18,0
2026-02-12 02:54:50.227586,5,52.98,60.0,82.53,321.87,0
2026-02-12 02:54:51.227586,5,52.3,59.56,111.12,292.04,0
2026-02-12 02:54:52.227586,4,37.9,70.86,84.34,377.02,0
2026-02-12 02:54:53.227586,1,56.25,58.55,73.35,307.65,0
2026-02-12 02:54:54.227586,4,50.92,66.96,66.2,310.16,0
2026-02-12 02:54:55.227586,2,60.96,72.63,105.22,435.17,0
2026-02-12 02:54:56.227586,3,70.73,54.44,102.74,301.42,0
2026-02-12 02:54:57.227586,5,61.56,52.98,97.25,320.77,0
2026-02-12 02:54:58.227586,4,52.74,70.35,90.22,392.89,0
2026-02-12 02:54:59.227586,1,42.88,64.88,86.56,337.88,0
2026-02-12 02:55:00.227586,2,63.5,53.18,119.31,285.79,0
2026-02-12 02:55:01.227586,1,46.85,56.55,74.99,312.71,0
2026-02-12 02:55:02.227586,5,37.29,62.03,96.15,293.9,0
2026-02-12 02:55:03.227586,4,38.87,56.2,81.54,266.75,0
2026-02-12 02:55:04.227586,5,40.85,58.45,113.84,317.48,0
2026-02-12 02:55:05.227586,2,53.34,59.08,131.97,320.16,0
2026-02-12 02:55:06.227586,1,67.08,74.91,126.99,290.84,0
2026-02-12 02:55:07.227586,4,45.0,62.57,71.69,289.65,0
2026-02-12 02:55:08.227586,3,67.29,54.31,134.05,334.42,0
2026-02-12 02:55:09.227586,3,78.56,55.2,73.79,315.84,0
2026-02-12 02:55:10.227586,1,50.71,61.18,121.47,437.5,0
2026-02-12 02:55:11.227586,3,58.13,51.9,110.5,258.76,0
2026-02-12 02:55:12.227586,2,52.61,56.04,65.86,213.37,0
2026-02-12 02:55:13.227586,4,40.17,63.55,85.59,200.69,0
2026-02-12 02:55:14.227586,4,32.09,58.62,114.94,423.03,0
2026-02-12 02:55:15.227586,1,40.8,76.67,95.96,303.53,0
2026-02-12 02:55:16.227586,1,96.76,91.23,371.12,1063.0,1
2026-02-12 02:55:17.227586,4,52.25,51.9,96.64,250.44,0
2026-02-12 02:55:18.227586,2,43.85,47.65,104.72,268.54,0
2026-02-12 02:55:19.227586,3,68.66,68.0,148.24,286.68,0
2026-02-12 02:55:20.227586,4,50.79,68.67,87.43,360.44,0
2026-02-12 02:55:21.227586,1,44.16,49.73,104.15,338.07,0
2026-02-12 02:55:22.227586,5,46.17,53.83,91.46,240.62,0
2026-02-12 02:55:23.227586,1,45.35,72.67,95.14,363.8,0
2026-02-12 02:55:24.227586,4,57.66,57.35,106.63,265.01,0
2026-02-12 02:55:25.227586,4,47.98,54.08,58.76,296.51,0
2026-02-12 02:55:26.227586,4,31.76,59.66,97.61,260.99,0
2026-02-12 02:55:27.227586,4,64.32,47.38,70.62,325.71,0
2026-02-12 02:55:28.227586,3,47.79,56.19,144.47,293.68,0
2026-02-12 02:55:29.227586,4,45.6,51.34,110.14,352.06,0
2026-02-12 02:55:30.227586,2,53.74,53.69,100.01,300.12,0
2026-02-12 02:55:31.227586,4,56.83,64.69,118.02,332.06,0
2026-02-12 02:55:32.227586,4,50.12,68.04,89.51,323.43,0
2026-02-12 02:55:33.227586,5,44.69,45.2,104.41,292.48,0
2026-02-12 02:55:34.227586,5,44.73,63.7,96.72,238.65,0
2026-02-12 02:55:35.227586,1,61.75,61.12,130.22,264.18,0
2026-02-12 02:55:36.227586,1,56.94,63.93,116.88,236.78,0
2026-02-12 02:55:37.227586,5,70.73,65.86,111.57,334.99,0
2026-02-12 02:55:38.227586,5,49.07,54.58,84.47,263.74,0
2026-02-12 02:55:39.227586,2,59.29,54.89,125.93,308.63,0
2026-02-12 02:55:40.227586,4,57.04,63.08,95.19,270.15,0
2026-02-12 02:55:41.227586,5,49.35,59.84,109.44,393.49,0
2026-02-12 02:55:42.227586,5,28.82,57.01,80.26,289.04,0
2026-02-12 02:55:43.227586,4,41.15,61.37,114.63,384.43,0
2026-02-12 02:55:44.227586,2,89.23,95.64,439.72,989.49,1
2026-02-12 02:55:45.227586,2,38.15,54.71,98.88,385.29,0
2026-02-12 02:55:46.227586,3,37.63,46.2,110.75,313.86,0
2026-02-12 02:55:47.227586,1,39.08,49.45,82.13,335.97,0
2026-02-12 02:55:48.227586,5,60.12,57.14,80.65,329.0,0
2026-02-12 02:55:49.227586,1,42.72,55.15,80.2,349.48,0
2026-02-12 02:55:50.227586,4,90.18,89.32,442.48,1091.56,1
2026-02-12 02:55:51.227586,5,54.17,56.71,122.05,352.92,0
2026-02-12 02:55:52.227586,1,54.01,69.78,68.07,264.28,0
2026-02-12 02:55:53.227586,5,54.23,43.17,73.46,155.3,0
2026-02-12 02:55:54.227586,3,70.36,48.57,56.51,240.87,0
2026-02-12 02:55:55.227586,3,63.17,60.11,67.49,412.52,0
2026-02-12 02:55:56.227586,1,47.83,58.36,129.96,218.73,0
2026-02-12 02:55:57.227586,2,47.8,49.64,75.55,298.04,0
2026-02-12 02:55:58.227586,2,61.14,58.59,172.61,293.03,0
2026-02-12 02:55:59.227586,1,41.29,62.64,82.95,368.74,0
2026-02-12 02:56:00.227586,3,54.9,61.53,94.95,263.45,0
2026-02-12 02:56:01.227586,3,53.25,62.36,96.1,298.85,0
2026-02-12 02:56:02.227586,2,42.47,44.66,110.99,319.03,0
2026-02-12 02:56:03.227586,1,56.18,64.98,120.95,375.0,0
2026-02-12 02:56:04.227586,2,38.14,51.96,78.04,248.75,0
2026-02-12 02:56:05.227586,3,41.48,57.5,100.44,281.93,0
2026-02-12 02:56:06.227586,1,32.95,65.54,101.91,312.88,0
2026-02-12 02:56:07.227586,3,55.03,62.83,117.75,233.71,0
2026-02-12 02:56:08.227586,5,55.5,39.78,93.06,350.68,0
2026-02-12 02:56:09.227586,2,51.12,50.03,100.6,355.12,0
2026-02-12 02:56:10.227586,3,55.82,58.66,96.75,266.09,0
2026-02-12 02:56:11.227586,5,60.09,54.77,129.12,374.49,0
2026-02-12 02:56:12.227586,4,47.74,59.61,121.71,316.2,0
2026-02-12 02:56:13.227586,1,51.08,44.67,64.89,286.55,0
2026-02-12 02:56:14.227586,1,57.71,62.4,114.47,174.77,0
2026-02-12 02:56:15.227586,2,43.78,49.69,87.78,284.9,0
2026-02-12 02:56:16.227586,5,52.67,69.62,116.09,432.63,0
2026-02-12 02:56:17.227586,1,26.03,65.14,113.07,291.72,0
2026-02-12 02:56:18.227586,5,91.77,86.46,389.74,1179.05,1
2026-02-12 02:56:19.227586,1,48.24,62.05,103.23,227.52,0
2026-02-12 02:56:20.227586,2,43.07,52.19,89.12,443.98,0
2026-02-12 02:56:21.227586,5,53.57,51.68,89.71,247.75,0
2026-02-12 02:56:22.227586,3,47.83,55.62,108.0,264.87,0
2026-02-12 02:56:23.227586,5,49.53,64.64,134.53,375.77,0
2026-02-12 02:56:24.227586,5,43.68,62.08,82.77,296.08,0
2026-02-12 02:56:25.227586,3,58.82,61.11,60.5,328.97,0
2026-02-12 02:56:26.227586,5,53.35,64.75,93.46,241.71,0
2026-02-12 02:56:27.227586,5,40.7,65.54,112.54,324.59,0
2026-02-12 02:56:28.227586,1,64.65,55.36,148.42,340.82,0
2026-02-12 02:56:29.227586,2,30.78,67.37,82.73,265.72,0
2026-02-12 02:56:30.227586,5,43.44,69.59,92.0,423.83,0
2026-02-12 02:56:31.227586,2,99.78,95.65,490.4,924.02,1
2026-02-12 02:56:32.227586,3,45.39,58.86,61.54,305.88,0
2026-02-12 02:56:33.227586,1,79.53,50.77,64.94,240.72,0
2026-02-12 02:56:34.227586,3,70.07,34.42,108.77,353.32,0
2026-02-12 02:56:35.227586,5,51.73,54.75,90.23,220.07,0
2026-02-12 02:56:36.227586,5,52.96,75.22,100.71,226.87,0
2026-02-12 02:56:37.227586,1,32.64,54.54,112.99,324.64,0
2026-02-12 02:56:38.227586,4,31.25,57.32,92.08,262.58,0
2026-02-12 02:56:39.227586,3,41.63,55.38,120.82,324.36,0
2026-02-12 02:56:40.227586,4,49.69,49.58,120.77,311.22,0
2026-02-12 02:56:41.227586,3,42.96,64.86,119.54,339.82,0
2026-02-12 02:56:42.227586,4,51.56,47.4,122.39,303.19,0
2026-02-12 02:56:43.227586,3,62.63,73.47,68.49,220.01,0
2026-02-12 02:56:44.227586,4,88.77,88.21,327.88,1079.3,1
2026-02-12 02:56:45.227586,4,48.98,64.69,98.91,277.38,0
2026-02-12 02:56:46.227586,1,42.59,57.11,109.61,350.08,0
2026-02-12 02:56:47.227586,1,53.51,74.54,109.84,316.97,0
2026-02-12 02:56:48.227586,2,53.69,55.23,100.34,348.19,0
2026-02-12 02:56:49.227586,3,43.22,71.57,91.33,283.23,0
2026-02-12 02:56:50.227586,2,67.12,75.72,89.81,275.01,0
2026-02-12 02:56:51.227586,5,36.31,50.3,92.8,280.69,0
2026-02-12 02:56:52.227586,2,40.79,51.45,113.76,294.53,0
2026-02-12 02:56:53.227586,5,56.65,54.52,107.79,237.13,0
2026-02-12 02:56:54.227586,2,43.23,63.21,129.75,175.3,0
2026-02-12 02:56:55.227586,3,62.03,62.71,77.19,282.33,0
2026-02-12 02:56:56.227586,3,49.75,61.6,105.04,310.16,0
2026-02-12 02:56:57.227586,3,46.3,65.28,125.33,254.78,0
2026-02-12 02:56:58.227586,3,48.74,65.55,112.45,318.4,0
2026-02-12 02:56:59.227586,2,47.51,51.94,99.45,277.95,0
2026-02-12 02:57:00.227586,2,47.15,48.58,94.55,264.91,0
